"","Model","XKA"
"RFX7",-0.117451356772874,-0.317638808077144
"SV2B",-1.26412695006524,1.01982036226396
"DMRT1",-0.202978473277008,0.93596154056341
"ANK3",-1.4802530630833,0.452166751990223
"ZIC1",-0.494330989315451,1.32194832733291
"IL27RA",1.24998645826528,-1.03208896310779
"PTPRB",0.06596738509038,0.241987840613029
"KRT6B",-0.135211540934546,-0.304675569266593
"PIGV",-0.221400427584068,0.22371116628341
"C9orf9",0.634681137699739,-0.431663880702854
"HCCS",-0.0225599241239201,0.141255270431722
"EZH1",-0.18843430275162,-0.170623020664
"GPR132",-0.0514489796678082,0.562625987687008
"PPAP2B",-0.12479539031344,0.220698481692473
"MYH8",-0.837025447685136,1.18027169126113
"PDCD7",0.0277203650164796,0.241155377364165
"IPO4",0.458463109917839,-0.18704918929383
"TOMM34",-0.572651193864985,0.181914565950012
"SNAP29",0.0251205680014422,0.276470384951865
"GNG7",-0.0370025955231636,0.844642321736615
"GTPBP10",-0.192323662474609,0.296107881197198
"MAP2K7",-0.0570369399230453,-0.239126323902273
"FBXO32",0.387985820221761,-0.469161384652109
"SERPINB1",-1.86968607852249,-2.03874354924758
"RAD54L",0.249472984113011,-1.00698539034782
"CHST1",0.646640810347808,-0.753433820517173
"GRIP1",0.476613555041138,-0.806695507519304
"SPP1",0.630382350862002,-1.20044483534107
"FKBP1B",0.354098827052478,-1.14527910426193
"PIGT",-1.09992824899422,0.370525432714436
"CEP350",-0.365169630445566,-0.124413126505421
"ZNF689",-0.575835059194366,0.372979339223632
"KRT24",-0.0494373593179676,-1.28880261016711
"TMEM80",0.13923972667795,-0.284259627063071
"TMBIM1",0.262701756923647,-0.121661697884466
"HSPA1A",0.665701989946926,-0.810443620633316
"NR3C2",-0.10492556435379,0.226891164938959
"ELF4",-0.75356332775222,0.991218797544561
"EPS8L1",-1.12657986552874,1.23836381971457
"SEC16B",-0.532904813767722,0.155061847419265
"PPT2",0.0583982045577413,-0.325357253495377
"GALNTL5",0.884009174812284,-1.27545100632971
"SBSN",-1.12215642203516,0.844919738837742
"UBAP2",0.11820849524903,0.227337654670397
"PCDHB14",1.63345503048751,-1.12560580925777
"ZNF536",-0.237765286390716,0.627987198399547
"CLCN1",-0.218773376556209,0.698245631773205
"CAPG",-0.311015953426043,-0.851592141243795
"OAS3",0.667884070708397,-0.725281026671461
"IP6K2",-0.574242450614709,0.339755605616912
"SLX4",-0.257702277821179,-0.261194595433515
"BMPER",1.19517239596463,-0.4869720882283
"DDN",-0.226345564012253,0.998946216789246
"DHX30",0.101332888506356,-0.127258423480526
"PCDH8",-1.29350546281287,1.31468623921148
"EFHC2",0.335537012967401,1.12265408997181
"MTHFSD",0.351588414890086,-0.264440048725039
"ZFAND2B",0.127015567102624,0.142441383163098
"C5orf52",0.0669623433108535,-1.24775547575429
"MLLT1",0.189501167207658,0.225901281673194
"MRPS14",-0.159139766125219,0.119318221834907
"U2AF2",0.0585350398395141,-0.201520097921573
"RAB3D",-0.1128455084748,0.282906566256818
"THBS4",0.865487845741289,1.05295924562339
"AOAH",-1.25112481424658,1.13951300202182
"EPB41L2",0.27220494703247,-0.203034276340706
"ZNRF1",-0.226601683373914,0.235203844178423
"BARHL1",0.35039617742511,-0.512352904974846
"ATRNL1",-0.150171228734369,0.231002849164007
"NME4",1.46031834370847,0.434787249768907
"CCNE2",0.662633348808344,0.424614365399081
"C11orf52",0.00576413463862225,-0.191787115325694
"LIN7A",-0.29994592358698,0.335538914251413
"NR0B2",0.347845130867569,-0.428769797157007
"OTOP1",-0.338735342092344,-1.43323538392977
"HNRNPH1",-0.316518997628649,0.17296582357556
"CASP14",0.553285170985348,-0.55343217628442
"VWC2",-0.999299396397151,0.864369109072098
"GPR62",-0.132131908912811,0.891990992114926
"HSPA12B",-0.316865034626854,-0.604245618414188
"STOML1",1.52226215712808,-0.496424753846545
"GOT1",-1.76557519974854,0.742646466959157
"HSF4",-0.43377740638703,0.486430137187252
"HLA-DMA",0.280146938582143,-0.285439695196098
"SLC26A7",-0.0508341804660885,-1.65279532178305
"SEMA3D",0.37990568777028,0.330734319598172
"JMY",0.0202979857511843,0.181879886090083
"THOC5",-0.338582550273448,0.367501829031123
"PRM3",0.887969338314123,-0.646274422133252
"MRPS25",0.24222032746662,-0.220731717965715
"RBM27",-0.517844443521155,0.178612208704226
"FAM175A",-0.17601989002443,0.380064179413248
"LGI3",1.0456002271029,-1.06402158027998
"SCCPDH",0.849880298794543,-0.494597867195978
"USP46",0.560335093229345,-0.167044299916107
"CBX8",0.494678128376918,-0.282424965984372
"ZC3H12D",-0.432586289838431,0.450026255687794
"ZNF653",-1.53345994806075,1.38524563062739
"VPS9D1",0.131889692156068,0.283967252616868
"SLC44A4",-0.641326105811175,0.777150391326919
"B3GNT3",0.457851474882809,-1.06835230050063
"ARPC4",0.2361685955358,-0.19384334097605
"SIRT1",-0.247958115547239,0.196267551352076
"PSMB8",0.741703874170952,-0.394501891537866
"CCDC18",0.0663947260986814,-1.43732052650853
"ELOF1",0.438376363704011,-0.15939831272928
"ADPRHL2",-0.0847286382962883,-0.207978706698728
"E2F3",-0.270180651402827,-0.187113536006049
"PCDHB2",-0.515786733773846,-1.27202986572391
"DEXI",0.468254836523102,-0.294820855121181
"GPAA1",0.335729445030125,-0.252933014467303
"TMEM161B",-0.167599211912737,0.28080703117959
"MMS22L",0.668044440232831,-0.48529875571816
"GSS",-0.0427869691879122,-0.195013466396661
"BCL9L",-0.236915278952976,0.225136664767996
"THEM5",0.730655592118288,-0.969289537138072
"USP32",0.0181965652811021,0.152849394544163
"TGFA",0.0898307067832236,-0.162883091597724
"MAF",-0.124636045284797,-0.18751887360195
"ATAD1",-0.224658055407547,0.123301553337682
"SAAL1",0.294685365595667,0.117450968179808
"KRT27",0.975653923126034,-1.14760141457089
"KRT8",0.818542530822492,-0.261818619466375
"LEAP2",1.10054452666317,-0.19018370433049
"TECTB",-0.494539341151022,0.935703719973726
"SEPT8",-0.209391303979783,-0.915504965049878
"MECOM",-0.674320083990667,0.744552306906446
"RPS5",-0.220298874831876,0.145979351773216
"GIMAP8",-0.329292189883223,0.239756013238037
"TTBK2",0.130812673022163,0.227214661299479
"USP21",-0.390107768903411,-0.333806337647784
"PRR12",-0.0698754301255448,0.302416823337791
"MST4",-0.25463551954353,0.924651752211772
"POLR3G",-0.251564151232337,0.246064344889604
"KRT4",0.199546458653219,0.740702471614666
"TBC1D25",-0.143422734698865,-0.181401644184298
"C6orf106",0.24122861084165,0.133669634739699
"GPR19",0.0570163691041041,-0.206934996924882
"NDUFA9",0.0213259429316356,-0.129881127102642
"BEND6",1.30794447089645,-0.796491446891817
"PITPNM1",1.15299303409389,-0.325946282001967
"MOV10L1",1.07518863613389,1.149416863783
"LIPG",0.980001619687236,-0.678271262637621
"WDFY3",0.348663259170233,-0.157757731654923
"PSMD8",0.304713010633451,-0.112212900808943
"CHL1",-0.682772338730107,1.0390112916812
"C1GALT1C1",0.0203872546763032,0.143808872285649
"C6orf229",0.439679768493061,1.18806837823912
"ERP27",3.12374608844216,0.935207227387805
"GLIPR2",0.936783674522292,-0.940641171200199
"PPT1",0.677516150460248,-0.252778032486131
"TRDMT1",-0.276374860408381,0.266140866062419
"CPEB2",-0.580286327714815,-0.223637681776291
"SLC39A8",-0.105554213376325,-0.181191996256074
"STK36",-0.0237327769934976,0.376634047247498
"GNPDA1",0.886131216117399,-0.277017111365434
"HELQ",-0.0486918884568118,-0.147613596790255
"FASLG",-1.47163313776604,1.04375863188949
"ACADVL",0.275259067637045,-0.126271962180601
"PSMD1",-0.00803473119460068,-0.123131543284122
"CAST",-0.350756770453643,0.173878704096067
"NET1",-0.271595387580643,0.220626102008719
"NUP153",-0.277220214835018,0.144988539688772
"MMD",0.0455231281769413,-0.146993341210349
"DUT",0.291305594552734,-0.252865088503985
"NUPL1",-1.00538143917551,0.323574501359547
"TADA3",0.371363119035822,-0.24014424634929
"FGF5",-1.22705937006284,1.15629155508629
"SHROOM3",0.126592965394361,-0.226383693575673
"CHRND",0.0518075627690401,0.493810897205561
"LOC102723899",-1.35892749257244,0.821463628466534
"ZNF25",0.884334419844087,-0.612006235462263
"IER3IP1",0.0268803764795797,-0.156236270193458
"DUSP10",0.128711104626984,-0.393477821874636
"KIFC3",-0.160601215372166,-0.240146057800645
"TECR",0.104507113922131,-0.190451558853378
"SIRT6",-0.574908069442795,0.648326222141441
"SHANK1",0.157834903019896,-0.354617302444171
"GORASP1",-0.0667307451657228,-0.193890373995998
"WDR74",0.00420525642548203,-0.149109706166411
"CENPK",-0.13743868568083,-0.361360139019246
"AGMAT",0.0981838322929802,-0.170400796418538
"SEMA3E",4.52312452374276,0.577962276412027
"OTUB2",1.5219498703952,-0.404458658812783
"KAT2A",-0.519407788294659,0.464166655980715
"GEMIN5",-0.503516268755589,-0.353478223909572
"IMPA2",0.0422332830034562,0.332109530488091
"RRAGC",0.297627182292808,0.133617495915564
"CASQ2",0.476498416954969,1.12733970878752
"SPATA2L",-0.127291763740811,-0.388522480072878
"C20orf96",-1.23580264576308,1.08045901951627
"GPN2",-0.292025829360799,0.259670046744812
"CLCN7",0.529543196826248,-0.380389588568028
"NRF1",0.134868322488232,-0.358907652944437
"ATP2A3",-0.255467544828731,0.874536453821273
"TCERG1L",0.536714963665308,-1.28685738007204
"SGOL2",2.02154479710573,-0.859800704518953
"ST3GAL4",0.101161811759861,0.28712321125935
"SYTL1",0.352342726881855,-1.16522942200327
"HAAO",0.221428813944492,-0.205760871485483
"CPSF6",-0.332161786924609,0.189769493123624
"TMEM189",1.09431378862973,-0.269821543576422
"GANC",-0.503350942151139,0.358671048914536
"NLGN1",-0.267339066639647,0.690809945700904
"NOL3",0.0667505789321026,-0.375659145952521
"SRPK3",0.108361388801122,-0.368504745505632
"MYH6",0.155562861618021,-1.11935247056042
"KRR1",-0.177402081607254,0.18816927408725
"TMEM256",-0.365387450272432,0.135060320204887
"TBX3",-0.463119630612903,-0.230354577909522
"AGPAT3",0.268135623734417,-0.159773458698071
"SLC35D1",0.305335339459182,0.178496317624797
"GPR37L1",-0.129003533396679,-0.671240107359363
"CYTH3",0.816685200244174,-0.254945368906113
"TIMM22",0.145526029975167,-0.145222362650643
"IGF2BP2",1.09621339376847,-0.840743342038217
"ZWINT",-0.0586311152038238,0.157483957084336
"CNNM3",-0.429692774623307,0.359485411915576
"CCDC114",0.369852728277345,0.843199028437568
"KBTBD8",0.698661350518707,-0.455168169947292
"CD5L",0.565189110254971,-0.512278659335507
"SLC4A2",0.105062700958867,0.242648548783202
"RAB42",0.266446900387895,-1.12399668689777
"LDLR",-0.44338536576563,0.266367358742683
"CORIN",1.01934412492899,1.03856077307768
"SHC2",1.2758808642543,-0.645750120316077
"DOCK10",0.345490731280185,-0.389537008353068
"SIM1",-0.241481750553117,-0.324753618889213
"CLEC12B",1.72354140448561,-1.21064421783912
"KIF2B",-0.202701703679042,1.15853505624484
"CYP4A11",-2.83757760803164,0.569318689169219
"CNPY3",0.0248267591215339,0.248659328147754
"RNF19B",0.418456850806753,-0.518338299370192
"RARB",-0.0281826786092358,0.229797048472357
"FGFR1",-0.481684343374817,-0.450972523470879
"RUFY1",0.228839798996931,-0.171349982879729
"WDR83",-0.166464667095445,-0.179132740893575
"TAF13",0.0282003722686238,-0.137808777560072
"MMADHC",-0.0235758940211648,0.128258005884971
"HFE",0.651387052557919,-0.138721221719257
"SMCR8",0.153316121613644,-0.14884605219548
"ATP6V0A4",0.241321458897023,0.758980858620943
"ADRA2C",-0.943096204249076,0.74559957994564
"RAB33B",0.141802319778416,-0.180122181257345
"NENF",0.491912048522652,-0.131857755739593
"ADAMTS15",0.582681482105477,-0.20686717360709
"FLT3",0.836227026590945,0.286328483782001
"TBKBP1",0.311541556646941,-0.295269176370415
"TRMT12",-0.846887456176077,1.43051389797803
"HEATR3",-0.159232386715182,-0.241744223310684
"FLVCR2",0.300674778982437,-0.368892376198175
"ATP13A2",0.111319127712415,-0.3332047029533
"CALCB",0.728963070735589,0.766118142416901
"ROGDI",-0.18167194050554,-0.211664503891824
"ANTXR2",-0.0931032771034538,-0.337421821487686
"LCA5L",0.0383627774586823,1.29348080222374
"MRPL28",0.0203704835343682,-0.122955921936611
"MLC1",-0.78074672637549,0.446391686477054
"FRMD5",-0.217294217208409,0.498154214112581
"SMNDC1",-0.467756527696514,0.155441649420049
"SMIM8",-0.0102253701129333,0.129562088063265
"KLHL33",-0.696180019170593,1.16951217833288
"TRAF3IP1",0.137851845863399,-0.216209825279523
"LGALS2",-0.37390752244932,0.452647445367201
"ADHFE1",0.0865101673434377,-0.191082080339691
"ARV1",0.398103369703796,-0.323346815966097
"MROH1",0.365687753608473,-0.172327226835361
"HSD17B8",-0.436653640102577,0.243130160453092
"TPD52",0.317564684764057,-0.235282519170374
"RWDD1",-0.995918491273404,-0.984460294297165
"ASB10",-0.619161395918464,0.759180336462479
"YLPM1",-0.0960004739204965,0.171951412840315
"DDB1",0.347531367667138,-0.180370706160766
"FAM126B",0.0122937764865129,0.252210907241886
"FN3KRP",-0.163061119748029,-0.23983658591727
"TP63",-0.187731875237391,0.889234125934259
"CNST",-0.457586474785528,0.228698512132538
"SLC24A2",-0.180303615384874,0.884778559729619
"ASIC3",-0.795215921480957,0.938923879519229
"CDKL1",0.204634936042527,0.423621973524879
"DLK1",-0.0861616685151823,-0.349895362626094
"GNAQ",0.0907878295924302,0.183091664237725
"HEATR4",0.170487342913933,0.626452422084756
"CHD2",-0.170335664319275,0.256642063151665
"TMEM69",0.930250998900666,0.213575952915854
"HESX1",1.0956580890595,-0.748254519973615
"SIGLEC1",-0.171742391590408,1.08149608876829
"HOXA4",1.99411665769576,-1.10155051921144
"PRR3",0.407496494759952,0.364532576451255
"FBXO30",-0.00850058102169597,-0.24050296217827
"PCSK7",0.0594269009649814,-0.212593095914554
"GPR39",0.289855777937027,0.199006408174837
"PCED1B",-0.476186933946832,0.290630247098549
"CCDC125",0.501365504814984,-0.443279813659168
"CYP4A22",1.14844484274421,-0.184882377596445
"ZNF322",0.104244471867388,-0.218725804995213
"MBP",-0.238807842706497,0.560103832943892
"ETV4",0.206212834145225,-1.30990440831741
"MRPL54",0.110347587572963,-0.120283120746832
"SLC10A6",-0.0179318461176783,-0.308408371627331
"PRC1",1.3344745487507,-0.246232498896663
"TMEM160",0.109972418110932,-0.169558840458397
"CPSF3",-0.138311125100007,-0.161041695408993
"MID2",0.738267328220437,-0.242301393725411
"IL6ST",2.39286011571332,-0.466546858618758
"NUP214",-0.282791790315208,0.150217658660286
"CYP39A1",-4.16280531574456,0.611585456660138
"SHMT1",-0.302858750064371,-0.176633869330531
"RNF187",0.160631345895094,-0.17848390610669
"TEK",0.0810799905840914,-0.246672267357428
"SP2",-0.123139270654249,0.270484742380833
"ATP5O",0.130038297333843,-0.166137723995989
"CUX2",0.127294382014118,0.452157268920346
"GATM",-0.164849241965456,-0.208539601285646
"WDTC1",-0.327009166372417,-0.525604837752881
"ENTPD5",0.671348669115553,-0.26468821857657
"USP37",-0.257542781990852,0.236929879407568
"FIBIN",0.0844438716252478,-0.281454240222844
"SLC29A4",-0.500226809615505,0.320168144033369
"NTRK2",2.21006852903804,-0.405961148440386
"CDC42SE2",0.148231579317513,-0.343258029602555
"KCNMA1",-1.00193806880111,1.24662049710306
"LTBP2",1.27454110929396,-0.484605477300626
"RASAL2",-0.173662757132822,0.203067407373269
"ATPAF1",0.0771518062237814,0.19295674523583
"SNTB1",0.160731810831395,0.844700844979943
"UCP3",0.016203375721353,0.176319638435862
"DIP2A",0.159672803840701,0.162664085165329
"MLEC",0.567285536570173,-0.375961950253668
"TMEM242",0.168025641018475,-0.145904371106251
"PLEKHH3",0.203903203231353,-0.783280260733467
"CELSR2",0.91265700873767,-0.680304178021506
"KLC3",-0.542336624480323,-0.646309523039043
"F2RL3",0.351359824695053,-1.39070186458915
"TNFAIP8L2",0.65258063857647,-0.260529503395075
"SLC16A3",0.331020537704257,-0.807074970122572
"RBM14",0.0865173266773084,-0.277823159773088
"FAM181A",0.717550787888662,-1.36663544494367
"AMOT",-0.0258027214802487,0.195879403892272
"PRDM6",0.330503058432517,-0.274632420541901
"LYPD6",0.0948487786259511,-0.851225347287563
"EFCAB4A",0.672069698439035,-0.591456728758018
"SNAPC2",0.099929238210409,-0.152981644988499
"MYADM",-0.681643346782153,-0.215659044769484
"SMAD3",0.0891007270766056,-0.202460191243972
"ZBTB7C",-0.938706056827638,0.400236344641535
"CLN8",0.226205301719683,-0.148219742093874
"SERPINB8",0.316255309154831,-0.950686161931668
"MYH10",-0.140257001809099,-0.359387160932829
"RPF1",-0.184076917674586,0.188881939431145
"PARK7",0.103890968162736,-0.109108024907941
"FXYD5",0.245808707917431,-0.301857628665654
"PDP2",-0.650932350606785,-0.296427515095906
"TM2D2",0.0481944974736356,0.13779734861302
"STRADB",0.493202510255245,-0.156970965111326
"BCL2L2",0.314654627120368,-0.151852236562519
"RAB13",0.578068501647474,-0.168137944639666
"TRIM10",-0.285208313772746,0.680483169641821
"PEAK1",0.27198240319711,-0.222395534275671
"ZNF711",-0.54275756287374,0.872886225427077
"IL17RE",-0.169727803004805,-0.206780530487324
"EMC6",0.270012177118895,0.109072168349809
"TMEM38A",-0.973096219816148,0.784563515954595
"KLHL42",0.210383645132022,-0.191814494095702
"C17orf100",-0.700712377826882,0.345462387785698
"KPRP",0.292458108325508,-0.318766851749693
"TPR",-0.0328431347492522,-0.139171400217219
"ZNF217",-0.586893198797337,0.17807878579305
"PRKCH",-0.176854556739589,0.267973926385275
"VRTN",0.378805458233888,0.724089772253332
"C1orf192",-2.01773866088635,1.22741119677766
"TAL1",-0.411577816239212,0.674247460630887
"SLAMF8",-1.67475381951489,1.42704610660237
"GPR25",0.732351890658984,-0.935622009207009
"CD2",0.137877045920212,0.36886955929211
"ZNF717",-1.81378333436897,0.687627097601806
"NCKAP5L",2.10269397153364,-1.28554496993829
"PSMA7",-0.282522377803902,0.159111222624276
"SETX",0.162020046210408,-0.184598827595523
"TSNAX",-0.144567762595176,0.14331671750317
"FMN1",-0.134613541981568,-0.334051614156732
"DHDH",-0.482982520557044,0.314440198113462
"DNAJC21",-0.212849213570632,0.273588216767849
"ZNF622",-0.148354576825507,0.161809743293652
"TMPRSS3",-0.0378178037065269,0.427784878332439
"ADCY10",0.607734510458284,-0.325555064853392
"GFM2",0.324566523391079,-0.169847421929141
"NCKIPSD",0.937986835496153,-0.511996092131518
"DGKQ",0.438731606037461,-0.185426475797413
"GABRA5",1.69114975027679,-0.853380235178529
"ING3",0.143525952166741,0.238089354578029
"WDR89",0.154431415664099,-0.373143948203224
"CITED4",0.364766743939199,0.415717955502885
"CDC34",0.434338767767922,-0.143066129208794
"BEST2",1.45597598942273,-1.2219590464053
"SMG8",0.24810600539202,-0.19724906737559
"TMEM64",0.373385714252927,-0.299465708698857
"IFI35",0.789929134368876,-0.32082605777708
"DLG5",0.589338637059201,-0.341659753894358
"SPCS3",0.652272452262934,-0.247059021767754
"AMACR",-2.52519153713816,0.877224781667776
"MMP13",1.39309340242447,-1.69175587440904
"RRAS",-0.202882329968207,0.166795583303783
"LALBA",0.909685925211926,-0.952439974679057
"DBNDD1",-0.921087678474607,0.897153077744022
"TMBIM4",0.269339248176163,0.103283294881945
"ANGPTL3",-0.184066493249899,0.202297592493602
"JPH2",0.413149362919708,-0.507744589141335
"RFX2",0.654791441026527,0.788084908989838
"ARHGAP24",0.0831879312430751,-0.251545558526216
"CDC42BPA",0.153752661310527,-1.08125424048938
"GYS2",0.144255429540207,0.162899430794071
"SPRN",0.311070092880854,-0.364244073372633
"PARM1",0.110625945112152,-0.349458227840335
"SMC6",-0.103746532582238,0.218675791844827
"FN3K",0.0222279162796398,0.170401039840386
"UST",-0.714799977643708,0.563214451640488
